Frame,Link,Parent,X_Position,Y_Position,Z_Position,X_Rotation,Y_Rotation,Z_Rotation,Y_Velocity,X_Velocity,Z_Velocity
19,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
19,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.7394051552,0,-0.4875011444,0,0
19,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
19,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
19,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
19,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.4927923381,0,-1.658625841,0,0
19,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
19,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
19,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
19,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,0,0,0,0,0
19,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
19,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
20,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
20,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
20,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
20,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
20,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.7570353746,0,-0.423125267,0,0
20,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
20,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
20,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
20,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.5547665954,0,-1.487382174,0,0
20,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
20,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
20,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
20,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,0,0,0,0,0
20,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
20,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
21,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
21,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
21,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
21,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
21,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.7722964287,0,-0.3662652969,0,0
21,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
21,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
21,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
21,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.6071500182,0,-1.257202148,0,0
21,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
21,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
21,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
21,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.02180524915,0,-0.5233259797,0,0
21,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
21,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
22,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
22,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
22,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
22,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
22,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.7853883505,0,-0.3142061234,0,0
22,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
22,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
22,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
22,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.650532186,0,-1.041172028,0,0
22,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
22,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
22,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
22,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.08099094778,0,-1.420456767,0,0
22,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
22,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
23,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
23,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
23,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
23,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
23,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.7964822054,0,-0.2662525177,0,0
23,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
23,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
23,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
23,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.6862642765,0,-0.8575701714,0,0
23,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
23,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
23,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
23,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.1682119668,0,-2.093304455,0,0
23,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
23,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
24,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
24,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
24,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
24,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
24,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8057495952,0,-0.2224173546,0,0
24,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
24,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
24,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
24,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.7156972289,0,-0.7063908577,0,0
24,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
24,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
24,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
24,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.2741232216,0,-2.541870117,0,0
24,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
24,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
25,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
25,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
25,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
25,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
25,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8133619428,0,-0.1826963425,0,0
25,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
25,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
25,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
25,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.7401820421,0,-0.5876355171,0,0
25,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
25,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
25,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
25,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.3893795907,0,-2.766152859,0,0
25,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
25,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
26,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
26,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
26,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
26,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
26,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8194905519,0,-0.1470866203,0,0
26,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
26,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
26,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
26,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.7610698342,0,-0.5013070107,0,0
26,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
26,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
26,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
26,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.5046359301,0,-2.766152143,0,0
26,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
26,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
27,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
27,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
27,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
27,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
27,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8243070841,0,-0.1155967712,0,0
27,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
27,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
27,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
27,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.7797116041,0,-0.4474024773,0,0
27,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
27,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
27,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
27,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.6105471253,0,-2.541868687,0,0
27,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
27,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
28,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
28,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
28,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
28,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
28,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8279826641,0,-0.08821392059,0,0
28,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
28,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
28,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
28,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.7974585295,0,-0.4259262085,0,0
28,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
28,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
28,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
28,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.6977683306,0,-2.093308926,0,0
28,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
28,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
29,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
29,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
29,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
29,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
29,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8306889534,0,-0.06495094299,0,0
29,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
29,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
29,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
29,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.8156613111,0,-0.4368667603,0,0
29,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
29,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
29,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
29,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.7569539547,0,-1.420454979,0,0
29,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
29,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
30,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
30,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
30,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
30,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
30,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8325971961,0,-0.04579782486,0,0
30,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
30,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
30,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
30,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.8356713057,0,-0.4802398682,0,0
30,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
30,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
30,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
30,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.7787591815,0,-0.5233254433,0,0
30,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
30,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
31,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
31,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
31,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
31,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
31,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8338798285,0,-0.03078317642,0,0
31,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
31,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
31,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
31,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.8584378362,0,-0.5463967323,0,0
31,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
31,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
31,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
31,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.7787591815,0,0,0,0
31,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
31,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
32,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
32,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
32,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
32,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
32,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8347128034,0,-0.01999139786,0,0
32,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
32,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
32,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
32,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.8833035827,0,-0.596777916,0,0
32,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
32,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
32,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
32,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.7787591815,0,0,0,0
32,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
32,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
33,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
33,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
33,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
33,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
33,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8352730274,0,-0.01344537735,0,0
33,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
33,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
33,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
33,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.909209609,0,-0.6217446327,0,0
33,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
33,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
33,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
33,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.7787591815,0,0,0,0
33,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
33,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
34,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
34,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
34,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
34,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
34,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8357374668,0,-0.01114654541,0,0
34,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
34,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
34,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
34,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.935097158,0,-0.6213011742,0,0
34,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
34,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
34,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
34,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.7787591815,0,0,0,0
34,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
34,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
35,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
35,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
35,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
35,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
35,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8362830281,0,-0.01309347153,0,0
35,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
35,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
35,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
35,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.9599071741,0,-0.5954403877,0,0
35,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
35,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
35,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
35,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.7787591815,0,0,0,0
35,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
35,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
36,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
36,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
36,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
36,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
36,LinkN2,LinkN1,-1.55E-09,-7.72E-05,0.3600672483,0,-0.8370866179,0,-0.0192861557,0,0
36,LinkN2-Axis,LinkN2,-1.55E-09,9.60E-09,0.5645002127,0,0,0,0,0,0
36,LinkN3,LinkN2,-1.55E-09,9.60E-09,0.5645001531,0,0,0,0,0,0
36,LinkN3_Axis,LinkN3,-2.22E-16,0.0005000001984,0.780092299,0,0,0,0,0,0
36,LinkN4,LinkN3,-8.56E-17,-0.0002424090198,0.7800923586,0,-0.9825809002,0,-0.544169426,0,0
36,LinkN4_Axis,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
36,LinkN5,LinkN4,-8.56E-17,1.83E-08,0.9975202084,0,0,0,0,0,0
36,LinkN5_Axis,LinkN5,-8.56E-17,-0.06264996529,1.17999959,0,0,0,0,0,0
36,LinkN6,LinkN5,-4.44E-17,-0.06264998019,1.180000067,0,-0.7787591815,0,0,0,0
36,LinkN6.002,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,0,0,0,0
36,LinkN7,LinkN6,-8.56E-17,1.83E-08,1.260900617,0,0,1.397126913,0,0,0
37,LinkN0,Robot KUKA LBR Iiwa14,0,0,0,0,0,0,0,0,0
37,LinkN0-Axis,LinkN0,-3.49E-08,0,0.1575000286,0,0,0,0,0,0
37,LinkN1,LinkN0,-3.49E-08,0,0.1575000435,0,0,0,0,0,0
37,LinkN1-Axis,LinkN1,-1.55E-09,4.27E-08,0.3600671887,0,0,0,0,0,0
